,Concentration (Ni)
Distance (nm),Ion Count,Al ion%,Ni ion%,Ti ion%,H2 ion%,Co ion%,Cr ion%,H ion%,O ion%,Al ion% Sigma,Ni ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,Co ion% Sigma,Cr ion% Sigma,H ion% Sigma,O ion% Sigma
0.650000009685755,17633,7.87727556286508,41.5017297113367,6.5332047864799,0.0170135541314581,25.3785515794249,18.3916520161062,0.215505018998469,0.0850677706572903,0.202865549654197,0.371057750567578,0.186092430435052,0.009821944420124,0.327719398884132,0.29175248244889,0.0349218403544225,0.0219550596349246
0.750000011175871,16745,8.13377127500747,44.9567034935802,7.18423409973126,0,23.511495968946,15.9032547028964,0.220961481039116,0.0895789787996417,0.211242523049075,0.384420793781307,0.19955312727332,0,0.327714486047372,0.2826116270599,0.0362856884610062,0.0231188311023514
0.850000012665987,15636,8.49322077257611,47.6528523919161,8.3141468406242,0.0255819902788437,22.5185469429522,12.7142491685853,0.172678434382195,0.108723458685086,0.22294616724044,0.39941845821772,0.220799039418355,0.0127893589392054,0.334045964176694,0.266412258520514,0.0332032755626837,0.0263549732958298
0.950000014156103,14913,9.11285455642728,48.9841078253872,9.53530476765238,0.00670555890833501,21.1225105612553,10.9099443438611,0.221283443975055,0.10728894253336,0.235665463714231,0.409352865954777,0.240505129001279,0.00670533408196461,0.334246446351126,0.255295625804049,0.0384778598771564,0.0268078431254242
1.05000001564622,14333,9.65603851252355,50.3244261494453,10.1165143375427,0.0418614386381079,19.8353450080234,9.66301541896323,0.30000697690644,0.0627921579571618,0.246706452935702,0.417630599496462,0.251876037975873,0.0170862833551502,0.333075580045964,0.246786035189452,0.0456819559702341,0.0209241468619768
1.15000001713634,13764,9.50305143853531,52.7172333623947,9.89537925021796,0.01453065969195,19.4129613484452,8.17349607672188,0.196163905841325,0.0871839581517001,0.24996325757463,0.425554721392012,0.254517366759684,0.0102739814832921,0.337136800872854,0.233515451236098,0.0377147154396389,0.0251568673017158
1.25000001862645,13268,9.46638528791076,54.4392523364486,10.770274344287,0.0452215857702743,17.9077479650286,7.00934579439252,0.180886343081097,0.180886343081097,0.254152442149906,0.432363243089043,0.269132056780398,0.0184574602886773,0.33286554244785,0.221643838578523,0.0368898604737538,0.0368898604737538
1.35000002011657,12879,9.22431865828092,55.6409659135026,11.4605171208945,0.00776457799518596,17.2373631493128,5.9166084323317,0.302818541812252,0.209643605870021,0.254982770598652,0.437771313147995,0.280691671101177,0.00776427654597707,0.332821599574624,0.207898724480519,0.0484163003598556,0.0403036172404127
1.45000002160668,12480,9.35897435897436,56.1858974358974,12.1073717948718,0.0400641025641026,17.1474358974359,4.79967948717949,0.216346153846154,0.144230769230769,0.260716934815902,0.444133291751871,0.292007410078407,0.0179136218136381,0.337400155208216,0.191345402201814,0.0415907735684267,0.0339709934811992
1.5500000230968,12174,10.1856415311319,57.7049449646788,11.409561360276,0.0328569081649417,15.8781008707081,4.46032528339083,0.180712994907179,0.147856086742238,0.274126127664407,0.44774904072918,0.288145108492281,0.0164257549197019,0.331235719699926,0.18709341255807,0.0384933115491831,0.0348242403945879
1.65000002458692,11777,9.91763607030653,58.0198692366477,11.7432283263989,0.00849112677252271,15.7680224165747,4.0757408508109,0.237751549630636,0.229260422858113,0.275427077237155,0.454771174002559,0.296654153757927,0.00849076626870051,0.335822488399283,0.18220075425426,0.04487737593705,0.0440705837172881
1.75000002607703,11434,9.78660136435193,58.42224943152,12.8913765961168,0.0612209200629701,14.9204128039181,3.50708413503586,0.218646143082036,0.192408605912192,0.27787685672767,0.46091467747128,0.313387109802298,0.0231322486481157,0.333199247991923,0.172036941732705,0.0436813963203476,0.0409821690169017
1.85000002756715,11350,9.55066079295154,59.3480176211454,12.6872246696035,0.052863436123348,14.9779735682819,3.09251101321586,0.158590308370044,0.13215859030837,0.275880801322966,0.461047893443704,0.31240953540183,0.0215757023345616,0.334961062187876,0.162493639849705,0.037350441795234,0.0341006454624466
1.95000002905726,11269,9.89440056792972,59.5882509539445,12.6808057502884,0.017747803709291,14.7218031768569,2.75978347679475,0.195225840802201,0.141982429674328,0.281272934966792,0.462265469253997,0.313462501672762,0.0125484786660828,0.333777316354114,0.154318422176039,0.0415816405293917,0.0354703997048523
