,Cylinder ID: 1
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,H ion%,P ion%,B ion%,Mn ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,H ion% Sigma,P ion% Sigma,B ion% Sigma,Mn ion% Sigma
6.300000000000001,86,73.25581395348837,2.3255813953488373,10.465116279069768,1.1627906976744187,0,4.651162790697675,0,8.13953488372093,0,0,0,0,0,0,4.772945944861171,1.6252005626086228,3.300797946467106,1.1560105191886996,0,2.270854167140835,0,2.9485933979015555,0,0,0,0,0,0
6.4,93,70.96774193548387,0,13.978494623655912,2.1505376344086025,2.1505376344086025,5.376344086021505,0,5.376344086021505,0,0,0,0,0,0,4.706839907554064,0,3.5957728324523366,1.5042196967050403,1.5042196967050403,2.3388475538888254,0,2.3388475538888254,0,0,0,0,0,0
6.5,91,60.43956043956044,0,21.978021978021978,0,1.098901098901099,9.89010989010989,0,6.593406593406594,0,0,0,0,0,0,5.125904452841152,0,4.340923013885538,0,1.0928465013161472,3.1294361310944394,0,2.6014950241775745,0,0,0,0,0,0
6.6000000000000005,104,66.34615384615384,0.9615384615384616,15.384615384615385,1.9230769230769231,1.9230769230769231,5.769230769230769,0,7.6923076923076925,0,0,0,0,0,0,4.633493505110652,0.9569045142703854,3.537946965414615,1.3466820603574796,1.3466820603574796,2.286328626638126,0,2.612947001872144,0,0,0,0,0,0
6.7,90,60,2.2222222222222223,23.333333333333332,1.1111111111111112,3.3333333333333335,4.444444444444445,0,5.555555555555555,0,0,0,0,0,0,5.163977794943222,1.553790886178002,4.4583116994975285,1.104921028901948,1.8921540406584891,2.1722782664615083,0,2.4145194093343143,0,0,0,0,0,0
6.800000000000001,77,70.12987012987013,0,16.883116883116884,0,3.896103896103896,5.194805194805195,0,3.896103896103896,0,0,0,0,0,0,5.215845399164102,0,4.26899430448477,0,2.20516148962829,2.5290379015316664,0,2.20516148962829,0,0,0,0,0,0
6.9,108,63.888888888888886,0,25,2.7777777777777777,1.8518518518518516,1.8518518518518516,0,4.62962962962963,0,0,0,0,0,0,4.621907139466647,0,4.166666666666666,1.5813195626480863,1.2972757420698038,1.2972757420698038,0,2.0219386838511877,0,0,0,0,0,0
7,94,79.7872340425532,0,11.702127659574469,3.1914893617021276,1.0638297872340425,0,0,3.1914893617021276,0,0,1.0638297872340425,0,0,0,4.142053001209846,0,3.315458593157387,1.8129655141723582,1.058155987913608,0,0,1.8129655141723582,0,0,1.058155987913608,0,0,0
7.1000000000000005,105,69.52380952380952,1.9047619047619049,15.238095238095239,2.857142857142857,4.761904761904762,1.9047619047619049,0,3.8095238095238098,0,0,0,0,0,0,4.4921315988843515,1.3339810542038597,3.507284904750143,1.6258361084396906,2.078265621295165,1.3339810542038597,0,1.86812844795725,0,0,0,0,0,0
7.2,99,67.67676767676768,0,22.22222222222222,2.0202020202020203,4.040404040404041,0,0,4.040404040404041,0,0,0,0,0,0,4.700668214374647,0,4.178341294946416,1.4139956489073888,1.9789690695126556,0,0,1.9789690695126556,0,0,0,0,0,0
7.300000000000001,105,63.8095238095238,3.8095238095238098,15.238095238095239,3.8095238095238098,1.9047619047619049,0.9523809523809524,0,9.523809523809524,0,0,0,0,0,0.9523809523809524,4.689702043692262,1.86812844795725,3.507284904750143,1.86812844795725,1.3339810542038597,0.9478349552916558,0,2.8646914643725636,0,0,0,0,0,0.9478349552916558
7.4,86,63.95348837209303,1.1627906976744187,23.25581395348837,5.813953488372093,3.488372093023256,0,0,1.1627906976744187,1.1627906976744187,0,0,0,0,0,5.177433325511272,1.1560105191886996,4.555533962409835,2.523363604380063,1.978572628104759,0,0,1.1560105191886996,1.1560105191886996,0,0,0,0,0
7.5,93,68.81720430107528,1.0752688172043012,16.129032258064516,4.301075268817205,4.301075268817205,1.0752688172043012,0,4.301075268817205,0,0,0,0,0,0,4.803574858632918,1.0694721775786498,3.81389303015011,2.1037812307399895,2.1037812307399895,1.0694721775786498,0,2.1037812307399895,0,0,0,0,0,0
7.6000000000000005,92,69.56521739130434,2.1739130434782608,16.304347826086957,3.260869565217391,3.260869565217391,1.0869565217391304,0,4.3478260869565215,0,0,0,0,0,0,4.7971937771075694,1.5203882743048593,3.851316861991985,1.8517139128983993,1.8517139128983993,1.0810330088561315,0,2.126128899660112,0,0,0,0,0,0
7.7,94,64.8936170212766,1.0638297872340425,18.085106382978726,4.25531914893617,4.25531914893617,0,0,7.446808510638298,0,0,0,0,0,0,4.923003075039277,1.058155987913608,3.969886065965491,2.081898105489709,2.081898105489709,0,0,2.707801758335306,0,0,0,0,0,0
7.800000000000001,99,72.72727272727273,0,12.121212121212121,4.040404040404041,7.07070707070707,2.0202020202020203,1.0101010101010102,1.0101010101010102,0,0,0,0,0,0,4.476054217430281,0,3.2801783470140955,1.9789690695126556,2.5762626767677763,1.4139956489073888,1.0049865417436183,1.0049865417436183,0,0,0,0,0,0
7.9,104,62.5,2.8846153846153846,17.307692307692307,6.730769230769231,7.6923076923076925,0.9615384615384616,0,1.9230769230769231,0,0,0,0,0,0,4.747215783204687,1.6412370233372362,3.70967163401638,2.456885279245963,2.612947001872144,0.9569045142703854,0,1.3466820603574796,0,0,0,0,0,0
8,116,58.620689655172406,2.586206896551724,22.413793103448278,5.172413793103448,6.896551724137931,0.8620689655172413,0.8620689655172413,1.7241379310344827,0,0,0.8620689655172413,0,0,0,4.572861955536126,1.4737128327137476,3.8718715837263518,2.0562929376362975,2.3527180662793556,0.8583451080844774,0.8583451080844774,1.208594016067546,0,0,0.8583451080844774,0,0,0
8.1,120,59.166666666666664,0.8333333333333334,15.833333333333332,6.666666666666667,10.833333333333334,0.8333333333333334,0,5.833333333333333,0,0,0,0,0,0,4.486992517472238,0.829853847016092,3.3324651647202663,2.2771001702132443,2.8372113982779847,0.829853847016092,0,2.1395201088786937,0,0,0,0,0,0
8.200000000000001,136,66.91176470588235,0.7352941176470588,14.705882352941178,8.823529411764707,6.61764705882353,0.7352941176470588,0,1.4705882352941175,0,0,0,0,0,0,4.034768211263698,0.7325858428180936,3.0369359310626223,2.432165383998192,2.1316443757716255,0.7325858428180936,0,1.0321885435797338,0,0,0,0,0,0
8.3,113,65.48672566371681,2.6548672566371683,13.274336283185843,8.849557522123893,8.849557522123893,0,0,0.8849557522123894,0,0,0,0,0,0,4.472295572000389,1.5123047098770785,3.191839185404259,2.671781553843851,2.671781553843851,0,0,0.8810313171227336,0,0,0,0,0,0
8.4,111,54.054054054054056,4.504504504504505,13.513513513513514,9.00900900900901,14.414414414414415,0,0,2.7027027027027026,0,0,0.9009009009009009,0,0,0.9009009009009009,4.7301645074784755,1.9685818044711874,3.2448660820954824,2.7175417110211204,3.333782985704745,0,0,1.5391751282472959,0,0,0.8968336074384397,0,0,0.8968336074384397
8.5,157,61.146496815286625,3.1847133757961785,7.643312101910828,12.738853503184714,14.012738853503185,0,0,1.2738853503184715,0,0,0,0,0,0,3.8900130243480526,1.4013845253382804,2.1204358858226526,2.6608831465100713,2.770312400666324,0,0,0.895017172898945,0,0,0,0,0,0
