,Cylinder ID: 0_both L12 and DO22
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,O2 ion%,H ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,O2 ion% Sigma,H ion% Sigma
5.2,93,76.34408602150538,0,10.75268817204301,1.0752688172043012,1.0752688172043012,5.376344086021505,0,3.225806451612903,0,0,2.1505376344086025,0,4.406726446601569,0,3.212289094836828,1.0694721775786498,1.0694721775786498,2.3388475538888254,0,1.8321349491840797,0,0,1.5042196967050403,0
5.300000000000001,123,69.91869918699187,0.8130081300813009,7.317073170731707,1.6260162601626018,0.8130081300813009,10.569105691056912,0,6.504065040650407,0,0.8130081300813009,1.6260162601626018,0,4.135160974145821,0.8096964742387917,2.348096889469429,1.1403811127962147,0.8096964742387917,2.7721093110654214,0,2.2234954573549937,0,0.8096964742387917,1.1403811127962147,0
5.4,121,72.72727272727273,0,9.090909090909092,0,1.6528925619834711,8.264462809917356,0.8264462809917356,6.6115702479338845,0,0.8264462809917356,0,0,4.04874337650112,0,2.6134526117094046,0,1.1590720225801285,2.5031301651326348,0.8230241284825937,2.2589476150823304,0,0.8230241284825937,0,0
5.5,101,68.31683168316832,0,8.91089108910891,0.9900990099009901,1.9801980198019802,10.891089108910892,0,6.9306930693069315,0.9900990099009901,0,0.9900990099009901,0,4.62932289500769,0,2.8348697368381663,0.9851853368415734,1.386278649080601,3.0998132951008004,0,2.5271492186580318,0.9851853368415734,0,0.9851853368415734,0
5.6000000000000005,118,61.86440677966102,0,10.16949152542373,1.694915254237288,0.847457627118644,16.94915254237288,0.847457627118644,6.779661016949152,0,0,0,0.847457627118644,4.4714118762997765,0,2.782406278831432,1.18828600286966,0.8438590646753579,3.453862345912774,0.8438590646753579,2.314292911361428,0,0,0,0.8438590646753579
5.7,124,63.70967741935484,0.8064516129032258,13.709677419354838,0.8064516129032258,1.6129032258064515,9.67741935483871,0,9.67741935483871,0,0,0,0,4.318046101833366,0.8031932092228373,3.088757562872056,0.8031932092228373,1.1312598806013996,2.6550157798487146,0,2.6550157798487146,0,0,0,0
5.800000000000001,101,73.26732673267327,0,5.9405940594059405,0.9900990099009901,0.9900990099009901,11.881188118811881,0,6.9306930693069315,0,0,0,0,4.403679274833073,0,2.352097753748252,0.9851853368415734,0.9851853368415734,3.2196122095474857,0,2.5271492186580318,0,0,0,0
5.9,117,66.66666666666666,0,16.23931623931624,1.7094017094017095,0.8547008547008548,5.982905982905983,0,5.982905982905983,0,0,2.564102564102564,0,4.35813633640409,0,3.409659771997591,1.198353987682868,0.8510404487813981,2.1926361495999585,0,2.1926361495999585,0,0,1.461282759427539,0
6,119,69.74789915966386,0.8403361344537815,8.403361344537815,0.8403361344537815,1.680672268907563,11.76470588235294,0.8403361344537815,5.042016806722689,0,0,0.8403361344537815,0,4.210850808038787,0.8367978613303036,2.5432719820168352,0.8367978613303036,1.1783857624608471,2.953508501490787,0.8367978613303036,2.005831304000713,0,0,0.8367978613303036,0
6.1000000000000005,116,67.24137931034483,0,9.482758620689655,3.4482758620689653,1.7241379310344827,6.0344827586206895,0,11.206896551724139,0,0,0.8620689655172413,0,4.357647696150485,0,2.720219867842046,1.6941506360017844,1.208594016067546,2.210931489015547,0,2.9288916416826836,0,0,0.8583451080844774,0
