,Concentration (Al)
Distance (nm),Ion Count,Ni ion%,Mo ion%,Nb ion%,Cr ion%,Fe ion%,Al ion%,Si ion%,Ti ion%,H2 ion%,O ion%,O2 ion%,H ion%,Ni ion% Sigma,Mo ion% Sigma,Nb ion% Sigma,Cr ion% Sigma,Fe ion% Sigma,Al ion% Sigma,Si ion% Sigma,Ti ion% Sigma,H2 ion% Sigma,O ion% Sigma,O2 ion% Sigma,H ion% Sigma
-2.9500000439584255,38599,46.33021580869971,2.067411072825721,4.344672141765331,22.96432550066064,22.430632917951243,0.3160703645172155,0.25907406927640614,0.4792870281613513,0.010362962771056245,0.010362962771056245,0.7072722091245888,0.0803129614756859,0.2538101930242139,0.07242508441931311,0.1037636070162205,0.21408427329821061,0.21231362297744094,0.028570407642611324,0.025873825476641424,0.03515333639994142,0.0051812129010787205,0.0051812129010787205,0.04265441510346038,0.014418840113766726
-2.8500000424683094,39590,46.15812073755999,2.1141702450113664,4.288961859055317,23.248295023995958,22.429906542056074,0.3485728719373579,0.24753725688305125,0.4950745137661025,0.010103561505430665,0.007577671129072998,0.6137913614549129,0.03788835564536499,0.25054827294021087,0.07229980742702204,0.10182732960128252,0.21229844792076094,0.2096370976793492,0.029620733092101073,0.024974071421445768,0.035274821382285514,0.0050515255413810765,0.004374804702623475,0.03925370884062095,0.009780877928378185
-2.7500000409781933,39866,46.10946671349019,2.0192645361962573,4.294386193749059,23.37580896001605,22.294687202127125,0.4013445040886971,0.2533487182059901,0.5016806301108714,0.007525209451663072,0.015050418903326144,0.667235238047459,0.06020167561330458,0.2496605707970521,0.07044750641576189,0.10153550290573074,0.21196538520196107,0.20846095213250346,0.031665333531519235,0.02517718590313586,0.03538508213127223,0.004344518226351384,0.00614384539861896,0.040774103186213495,0.01228491604297351
-2.650000039488077,40183,46.318094716671226,1.983425826842197,4.153497747803798,23.04954831645223,22.638926909389543,0.3907124903566185,0.25135007341413035,0.4678595425926387,0.01244307294129358,0.0074658437647761484,0.6545056367120424,0.07216982305950277,0.24875288440249088,0.06955631457127598,0.0995345701664645,0.21009495200928893,0.20876994780486205,0.03112127532100801,0.02497881564283504,0.03404224861815809,0.0055643651678251,0.00431024600019521,0.04022625520059956,0.013396762870977226
-2.550000037997961,40335,46.12867236891038,2.0825585719598365,4.328746746002231,23.158547167472417,22.46436097681914,0.3941985868352547,0.2751952398661212,0.5255981157803397,0.007437709185570845,0.009916945580761127,0.5603074253130036,0.06446014627494731,0.24821229284104915,0.07110294845885323,0.10132830780582283,0.21004502931132613,0.20780533316426358,0.031200303449773387,0.02608441045411021,0.03600323601515857,0.004294003703781141,0.0049582269197605685,0.03716653248874086,0.012637599680058266
-2.450000036507845,40215,46.49011562849683,2.2404575407186376,4.448588835011812,22.839736416759916,22.240457540718637,0.3854283227651374,0.2561233370632849,0.45008081561606367,0.012433171702101205,0.012433171702101205,0.5694392639562352,0.05470595548924531,0.24871574710321415,0.07379958210274883,0.10281006883733554,0.20933813878351296,0.2073741746256328,0.03089862915588889,0.0252042431743308,0.033378873089778244,0.005559937749827836,0.005559937749827836,0.037522313911662004,0.011660158189559806
-2.350000035017729,40158,47.12137058618457,2.116639274864286,4.390158872453807,22.433886149708652,22.105184521141492,0.3336819562727228,0.25150654913093284,0.5129737536729917,0.009960655411126052,0.007470491558344538,0.6673639125454456,0.04980327705563026,0.24909385522337407,0.07182767740543683,0.10223636010907715,0.20816237522832898,0.20706910719648178,0.028777597303498704,0.024994346374444955,0.03564878721730642,0.004980079662745652,0.004312929204656271,0.04062948356277535,0.011133577820554701
-2.2500000335276127,39261,46.80726420620972,2.0147219887420085,4.571967092025165,22.778329640100864,21.88940679045363,0.4431878963857263,0.23942334632332338,0.5756348539262881,0.007641170627340109,0.0025470568757800364,0.5934642520567485,0.07641170627340109,0.2518268970474368,0.07090996960272856,0.10541656367283253,0.21166539139859725,0.2086850249356518,0.03352345393841338,0.02466505255091787,0.038180294655309144,0.004411463365237574,0.002547024438079841,0.038763597279380446,0.013945474018460769
-2.1500000320374966,39960,46.85185185185185,2.0645645645645647,4.524524524524525,22.61261261261261,22.08958958958959,0.40040040040040037,0.23773773773773776,0.482982982982983,0.017517517517517515,0.012512512512512512,0.6481481481481481,0.05755755755755755,0.24962881168758816,0.07113304893670067,0.10397277814688467,0.2092655427195291,0.20752901739545362,0.03159099523542976,0.02436236623224768,0.03468181759774222,0.006620419334185323,0.005595415613064843,0.040143236656639235,0.011998125983261065
-2.0500000305473804,38932,46.96907428336587,2.000924689201685,4.541251412719614,22.74221719921915,21.758450631870954,0.38271858625295385,0.25685811157916366,0.5548135210109936,0.0025685811157916366,0.020548648926333093,0.7063598068427,0.06421452789479092,0.2529398444606085,0.07096970549918831,0.10552182263325963,0.21243895883162078,0.20911218845075624,0.03129347283753325,0.025652801902808137,0.0376454110978845,0.002568548127535061,0.0072642980274220965,0.04244439509415516,0.012838781411180394
